日期,周期ID,当前价格,持仓数量,当前市值,距上次调仓天数,相对涨跌幅,累计投入,累计净投入,最大回撤
2021-04-15,Cycle_3,4948.97,5.630000000000001,27862.72,33,-7.27%,31733.76,29468.75,14.43%
2021-04-15,Cycle_4,4948.97,7.59,37562.71,67,-6.05%,39981.98,39981.98,15.18%
2021-04-16,Cycle_1,4966.18,2.0199999999999996,10031.69,4,0.37%,12478.57,10552.79,4.25%
2021-04-16,Cycle_2,4966.18,3.95,19616.42,28,-2.24%,22367.70,20663.61,7.19%
2021-04-16,Cycle_3,4966.18,5.630000000000001,27959.60,34,-6.94%,31733.76,29468.75,14.43%
2021-04-16,Cycle_4,4966.18,7.59,37693.31,68,-5.72%,39981.98,39981.98,15.18%
2021-04-19,Cycle_1,5087.02,1.9799999999999995,10072.29,0,0.00%,12478.57,10349.31,4.25%
2021-04-19,Cycle_2,5087.02,3.95,20093.72,29,0.14%,22367.70,20663.61,7.19%
2021-04-19,Cycle_3,5087.02,5.630000000000001,28639.90,35,-4.68%,31733.76,29468.75,14.43%
2021-04-19,Cycle_4,5087.02,7.59,38610.46,69,-3.43%,39981.98,39981.98,15.18%
2021-04-20,Cycle_1,5083.37,1.9799999999999995,10065.06,1,-0.07%,12478.57,10349.31,4.25%
2021-04-20,Cycle_2,5083.37,3.95,20079.29,30,0.07%,22367.70,20663.61,7.19%
2021-04-20,Cycle_3,5083.37,5.630000000000001,28619.35,36,-4.75%,31733.76,29468.75,14.43%
2021-04-20,Cycle_4,5083.37,7.59,38582.74,70,-3.50%,39981.98,39981.98,15.18%
2021-04-21,Cycle_1,5098.74,1.9799999999999995,10095.51,2,0.23%,12478.57,10349.31,4.25%
2021-04-21,Cycle_2,5098.74,3.95,20140.04,31,0.37%,22367.70,20663.61,7.19%
2021-04-21,Cycle_3,5098.74,5.630000000000001,28705.93,37,-4.46%,31733.76,29468.75,14.43%
2021-04-21,Cycle_4,5098.74,7.59,38699.47,71,-3.21%,39981.98,39981.98,15.18%
2021-04-22,Cycle_1,5089.24,1.9799999999999995,10076.70,3,0.04%,12478.57,10349.31,4.25%
2021-04-22,Cycle_2,5089.24,3.95,20102.51,32,0.18%,22367.70,20663.61,7.19%
2021-04-22,Cycle_3,5089.24,5.630000000000001,28652.44,38,-4.64%,31733.76,29468.75,14.43%
2021-04-22,Cycle_4,5089.24,7.59,38627.36,72,-3.39%,39981.98,39981.98,15.18%
2021-04-23,Cycle_1,5135.45,1.9799999999999995,10168.20,4,0.95%,12478.57,10349.31,4.25%
2021-04-23,Cycle_2,5135.45,3.95,20285.04,33,1.09%,22367.70,20663.61,7.19%
2021-04-23,Cycle_3,5135.45,5.630000000000001,28912.60,39,-3.77%,31733.76,29468.75,14.43%
2021-04-23,Cycle_4,5135.45,7.59,38978.09,73,-2.51%,39981.98,39981.98,15.18%
2021-04-26,Cycle_1,5077.24,1.9799999999999995,10052.93,5,-0.19%,12478.57,10349.31,4.25%
2021-04-26,Cycle_2,5077.24,3.95,20055.09,34,-0.05%,22367.70,20663.61,7.19%
2021-04-26,Cycle_3,5077.24,5.630000000000001,28584.85,40,-4.86%,31733.76,29468.75,14.43%
2021-04-26,Cycle_4,5077.24,7.59,38536.23,74,-3.62%,39981.98,39981.98,15.18%
2021-04-27,Cycle_1,5090.52,1.9799999999999995,10079.23,6,0.07%,12478.57,10349.31,4.25%
2021-04-27,Cycle_2,5090.52,3.95,20107.55,35,0.21%,22367.70,20663.61,7.19%
2021-04-27,Cycle_3,5090.52,5.630000000000001,28659.62,41,-4.61%,31733.76,29468.75,14.43%
2021-04-27,Cycle_4,5090.52,7.59,38637.04,75,-3.36%,39981.98,39981.98,15.18%
2021-04-28,Cycle_1,5119.24,1.9799999999999995,10136.10,7,0.63%,12478.57,10349.31,4.25%
2021-04-28,Cycle_2,5119.24,3.95,20221.01,36,0.77%,22367.70,20663.61,7.19%
2021-04-28,Cycle_3,5119.24,5.630000000000001,28821.33,42,-4.08%,31733.76,29468.75,14.43%
2021-04-28,Cycle_4,5119.24,7.59,38855.05,76,-2.82%,39981.98,39981.98,15.18%
2021-04-29,Cycle_1,5164.17,1.9799999999999995,10225.06,8,1.52%,12478.57,10349.31,4.25%
2021-04-29,Cycle_2,5164.17,3.95,20398.47,37,1.66%,22367.70,20663.61,7.19%
2021-04-29,Cycle_3,5164.17,5.630000000000001,29074.27,43,-3.23%,31733.76,29468.75,14.43%
2021-04-29,Cycle_4,5164.17,7.59,39196.04,77,-1.97%,39981.98,39981.98,15.18%
2021-04-30,Cycle_1,5123.49,1.9799999999999995,10144.51,9,0.72%,12478.57,10349.31,4.25%
2021-04-30,Cycle_2,5123.49,3.95,20237.78,38,0.86%,22367.70,20663.61,7.19%
2021-04-30,Cycle_3,5123.49,5.630000000000001,28845.24,44,-4.00%,31733.76,29468.75,14.43%
2021-04-30,Cycle_4,5123.49,7.59,38887.28,78,-2.74%,39981.98,39981.98,15.18%
2021-05-06,Cycle_1,5061.12,1.9799999999999995,10021.03,10,-0.51%,12478.57,10349.31,4.25%
2021-05-06,Cycle_2,5061.12,3.95,19991.44,39,-0.37%,22367.70,20663.61,7.19%
2021-05-06,Cycle_3,5061.12,5.630000000000001,28494.13,45,-5.16%,31733.76,29468.75,14.43%
2021-05-06,Cycle_4,5061.12,7.59,38413.93,79,-3.92%,39981.98,39981.98,15.18%
2021-05-07,Cycle_1,4996.05,1.9799999999999995,9892.18,11,-1.79%,12478.57,10349.31,4.25%
2021-05-07,Cycle_2,4996.05,3.95,19734.41,40,-1.65%,22367.70,20663.61,7.19%
2021-05-07,Cycle_3,4996.05,5.630000000000001,28127.78,46,-6.38%,31733.76,29468.75,14.43%
2021-05-07,Cycle_4,4996.05,7.59,37920.04,80,-5.16%,39981.98,39981.98,15.18%
2021-05-10,Cycle_1,4992.42,1.9799999999999995,9885.00,12,-1.86%,12478.57,10349.31,4.25%
2021-05-10,Cycle_2,4992.42,3.95,19720.07,41,-1.72%,22367.70,20663.61,7.19%
2021-05-10,Cycle_3,4992.42,5.630000000000001,28107.34,47,-6.45%,31733.76,29468.75,14.43%
2021-05-10,Cycle_4,4992.42,7.59,37892.48,81,-5.23%,39981.98,39981.98,15.18%
2021-05-11,Cycle_1,5023.06,1.9799999999999995,9945.66,13,-1.26%,12478.57,10349.31,4.25%
2021-05-11,Cycle_2,5023.06,3.95,19841.09,42,-1.12%,22367.70,20663.61,7.19%
2021-05-11,Cycle_3,5023.06,5.630000000000001,28279.82,48,-5.88%,31733.76,29468.75,14.43%
2021-05-11,Cycle_4,5023.06,7.59,38125.02,82,-4.64%,39981.98,39981.98,15.18%
2021-05-12,Cycle_1,5044.55,1.9799999999999995,9988.21,14,-0.83%,12478.57,10349.31,4.25%
2021-05-12,Cycle_2,5044.55,3.95,19925.96,43,-0.70%,22367.70,20663.61,7.19%
2021-05-12,Cycle_3,5044.55,5.630000000000001,28400.81,49,-5.48%,31733.76,29468.75,14.43%
2021-05-12,Cycle_4,5044.55,7.59,38288.12,83,-4.24%,39981.98,39981.98,15.18%
2021-05-13,Cycle_1,4992.97,1.9799999999999995,9886.09,15,-1.85%,12478.57,10349.31,4.25%
2021-05-13,Cycle_2,4992.97,3.95,19722.25,44,-1.71%,22367.70,20663.61,7.19%
2021-05-13,Cycle_3,4992.97,5.630000000000001,28110.44,50,-6.44%,31733.76,29468.75,14.43%
2021-05-13,Cycle_4,4992.97,7.59,37896.67,84,-5.22%,39981.98,39981.98,15.18%
2021-05-14,Cycle_1,5110.59,1.9799999999999995,10118.97,16,0.46%,12478.57,10349.31,4.25%
2021-05-14,Cycle_2,5110.59,3.95,20186.83,45,0.60%,22367.70,20663.61,7.19%
2021-05-14,Cycle_3,5110.59,5.630000000000001,28772.62,51,-4.24%,31733.76,29468.75,14.43%
2021-05-14,Cycle_4,5110.59,7.59,38789.38,85,-2.98%,39981.98,39981.98,15.18%
2021-05-17,Cycle_1,5184.99,1.9799999999999995,10266.27,17,1.93%,12478.57,10349.31,4.25%
2021-05-17,Cycle_2,5184.99,3.95,20480.69,46,2.07%,22367.70,20663.61,7.19%
2021-05-17,Cycle_3,5184.99,5.630000000000001,29191.47,52,-2.84%,31733.76,29468.75,14.43%
2021-05-17,Cycle_4,5184.99,7.59,39354.04,86,-1.57%,39981.98,39981.98,15.18%
2021-05-18,Cycle_1,5187.60,1.9799999999999995,10271.45,18,1.98%,12478.57,10349.31,4.25%
2021-05-18,Cycle_2,5187.60,3.95,20491.03,47,2.12%,22367.70,20663.61,7.19%
2021-05-18,Cycle_3,5187.60,5.630000000000001,29206.20,53,-2.79%,31733.76,29468.75,14.43%
2021-05-18,Cycle_4,5187.60,7.59,39373.89,87,-1.52%,39981.98,39981.98,15.18%
2021-05-19,Cycle_1,5172.27,1.9799999999999995,10241.10,19,1.68%,12478.57,10349.31,4.25%
2021-05-19,Cycle_2,5172.27,3.95,20430.47,48,1.82%,22367.70,20663.61,7.19%
2021-05-19,Cycle_3,5172.27,5.630000000000001,29119.89,54,-3.08%,31733.76,29468.75,14.43%
2021-05-19,Cycle_4,5172.27,7.59,39257.54,88,-1.81%,39981.98,39981.98,15.18%
2021-05-20,Cycle_1,5186.41,1.9799999999999995,10269.10,20,1.95%,12478.57,10349.31,4.25%
2021-05-20,Cycle_2,5186.41,3.95,20486.33,49,2.09%,22367.70,20663.61,7.19%
2021-05-20,Cycle_3,5186.41,5.630000000000001,29199.50,55,-2.82%,31733.76,29468.75,14.43%
2021-05-20,Cycle_4,5186.41,7.59,39364.87,89,-1.54%,39981.98,39981.98,15.18%
2021-05-21,Cycle_1,5134.15,1.9799999999999995,10165.61,21,0.93%,12478.57,10349.31,4.25%
2021-05-21,Cycle_2,5134.15,3.95,20279.89,50,1.07%,22367.70,20663.61,7.19%
2021-05-21,Cycle_3,5134.15,5.630000000000001,28905.25,56,-3.80%,31733.76,29468.75,14.43%
2021-05-21,Cycle_4,5134.15,7.59,38968.19,90,-2.54%,39981.98,39981.98,15.18%
2021-05-24,Cycle_1,5155.59,1.9799999999999995,10208.06,22,1.35%,12478.57,10349.31,4.25%
2021-05-24,Cycle_2,5155.59,3.95,20364.57,51,1.49%,22367.70,20663.61,7.19%
2021-05-24,Cycle_3,5155.59,5.630000000000001,29025.96,57,-3.39%,31733.76,29468.75,14.43%
2021-05-24,Cycle_4,5155.59,7.59,39130.91,91,-2.13%,39981.98,39981.98,15.18%
2021-05-25,Cycle_1,5318.48,1.8999999999999995,10105.11,0,0.00%,12478.57,9923.83,4.25%
2021-05-25,Cycle_2,5318.48,3.85,20476.14,0,0.00%,22367.70,20131.76,7.19%
2021-05-25,Cycle_3,5318.48,5.630000000000001,29943.03,58,-0.34%,31733.76,29468.75,14.43%
2021-05-25,Cycle_4,5318.48,7.59,40367.25,92,0.96%,39981.98,39981.98,15.18%
2021-05-26,Cycle_1,5320.59,1.8999999999999995,10109.13,1,0.04%,12478.57,9923.83,4.25%
2021-05-26,Cycle_2,5320.59,3.85,20484.28,1,0.04%,22367.70,20131.76,7.19%
2021-05-26,Cycle_3,5320.59,5.630000000000001,29954.94,59,-0.30%,31733.76,29468.75,14.43%
2021-05-26,Cycle_4,5320.59,7.59,40383.30,93,1.00%,39981.98,39981.98,15.18%
2021-05-27,Cycle_1,5338.23,1.8999999999999995,10142.64,2,0.37%,12478.57,9923.83,4.25%
2021-05-27,Cycle_2,5338.23,3.85,20552.20,2,0.37%,22367.70,20131.76,7.19%
2021-05-27,Cycle_3,5338.23,5.630000000000001,30054.25,60,0.03%,31733.76,29468.75,14.43%
2021-05-27,Cycle_4,5338.23,7.59,40517.19,94,1.34%,39981.98,39981.98,15.18%
2021-05-28,Cycle_1,5321.09,1.8999999999999995,10110.07,3,0.05%,12478.57,9923.83,4.25%
2021-05-28,Cycle_2,5321.09,3.85,20486.19,3,0.05%,22367.70,20131.76,7.19%
2021-05-28,Cycle_3,5321.09,5.630000000000001,29957.73,61,-0.29%,31733.76,29468.75,14.43%
2021-05-28,Cycle_4,5321.09,7.59,40387.06,95,1.01%,39981.98,39981.98,15.18%
2021-05-31,Cycle_1,5331.57,1.8999999999999995,10129.98,4,0.25%,12478.57,9923.83,4.25%
2021-05-31,Cycle_2,5331.57,3.85,20526.54,4,0.25%,22367.70,20131.76,7.19%
2021-05-31,Cycle_3,5331.57,5.630000000000001,30016.74,62,-0.10%,31733.76,29468.75,14.43%
2021-05-31,Cycle_4,5331.57,7.59,40466.61,96,1.21%,39981.98,39981.98,15.18%
2021-06-01,Cycle_1,5341.68,1.8999999999999995,10149.19,5,0.44%,12478.57,9923.83,4.25%
2021-06-01,Cycle_2,5341.68,3.85,20565.47,5,0.44%,22367.70,20131.76,7.19%
2021-06-01,Cycle_3,5341.68,5.630000000000001,30073.66,63,0.09%,31733.76,29468.75,14.43%
2021-06-01,Cycle_4,5341.68,7.59,40543.35,97,1.40%,39981.98,39981.98,15.18%
2021-06-02,Cycle_1,5289.97,1.8999999999999995,10050.95,6,-0.54%,12478.57,9923.83,4.25%
2021-06-02,Cycle_2,5289.97,3.85,20366.40,6,-0.54%,22367.70,20131.76,7.19%
2021-06-02,Cycle_3,5289.97,5.630000000000001,29782.55,64,-0.88%,31733.76,29468.75,14.43%
2021-06-02,Cycle_4,5289.97,7.59,40150.90,98,0.42%,39981.98,39981.98,15.18%
2021-06-03,Cycle_1,5255.29,1.8999999999999995,9985.04,7,-1.19%,12478.57,9923.83,4.25%
2021-06-03,Cycle_2,5255.29,3.85,20232.85,7,-1.19%,22367.70,20131.76,7.19%
2021-06-03,Cycle_3,5255.29,5.630000000000001,29587.26,65,-1.53%,31733.76,29468.75,14.43%
2021-06-03,Cycle_4,5255.29,7.59,39887.62,99,-0.24%,39981.98,39981.98,15.18%
2021-06-04,Cycle_1,5282.28,1.8999999999999995,10036.33,8,-0.68%,12478.57,9923.83,4.25%
2021-06-04,Cycle_2,5282.28,3.85,20336.77,8,-0.68%,22367.70,20131.76,7.19%
2021-06-04,Cycle_3,5282.28,5.630000000000001,29739.22,66,-1.02%,31733.76,29468.75,14.43%
2021-06-04,Cycle_4,5282.28,7.59,40092.48,100,0.28%,39981.98,39981.98,15.18%
2021-06-07,Cycle_1,5277.63,1.8999999999999995,10027.49,9,-0.77%,12478.57,9923.83,4.25%
2021-06-07,Cycle_2,5277.63,3.85,20318.86,9,-0.77%,22367.70,20131.76,7.19%
2021-06-07,Cycle_3,5277.63,5.630000000000001,29713.04,67,-1.11%,31733.76,29468.75,14.43%
2021-06-07,Cycle_4,5277.63,7.59,40057.19,101,0.19%,39981.98,39981.98,15.18%
2021-06-08,Cycle_1,5232.12,1.8999999999999995,9941.02,10,-1.62%,12478.57,9923.83,4.25%
2021-06-08,Cycle_2,5232.12,3.85,20143.65,10,-1.62%,22367.70,20131.76,7.19%
2021-06-08,Cycle_3,5232.12,5.630000000000001,29456.82,68,-1.96%,31733.76,29468.75,14.43%
2021-06-08,Cycle_4,5232.12,7.59,39711.76,102,-0.68%,39981.98,39981.98,15.18%
2021-06-09,Cycle_1,5236.45,1.8999999999999995,9949.25,11,-1.54%,12478.57,9923.83,4.25%
2021-06-09,Cycle_2,5236.45,3.85,20160.33,11,-1.54%,22367.70,20131.76,7.19%
2021-06-09,Cycle_3,5236.45,5.630000000000001,29481.21,69,-1.88%,31733.76,29468.75,14.43%
2021-06-09,Cycle_4,5236.45,7.59,39744.65,103,-0.59%,39981.98,39981.98,15.18%
2021-06-10,Cycle_1,5271.47,1.8999999999999995,10015.79,12,-0.88%,12478.57,9923.83,4.25%
2021-06-10,Cycle_2,5271.47,3.85,20295.14,12,-0.88%,22367.70,20131.76,7.19%
2021-06-10,Cycle_3,5271.47,5.630000000000001,29678.35,70,-1.22%,31733.76,29468.75,14.43%
2021-06-10,Cycle_4,5271.47,7.59,40010.43,104,0.07%,39981.98,39981.98,15.18%
2021-06-11,Cycle_1,5224.70,1.8999999999999995,9926.94,13,-1.76%,12478.57,9923.83,4.25%
2021-06-11,Cycle_2,5224.70,3.85,20115.11,13,-1.76%,22367.70,20131.76,7.19%
2021-06-11,Cycle_3,5224.70,5.630000000000001,29415.08,71,-2.10%,31733.76,29468.75,14.43%
2021-06-11,Cycle_4,5224.70,7.59,39655.50,105,-0.82%,39981.98,39981.98,15.18%
2021-06-15,Cycle_1,5166.56,1.9399999999999995,10023.13,0,0.00%,12685.23,10130.50,4.25%
2021-06-15,Cycle_2,5166.56,3.85,19891.25,14,-2.86%,22367.70,20131.76,7.19%
2021-06-15,Cycle_3,5166.56,5.630000000000001,29087.73,72,-3.19%,31733.76,29468.75,14.43%
2021-06-15,Cycle_4,5166.56,7.59,39214.19,106,-1.92%,39981.98,39981.98,15.18%
2021-06-16,Cycle_1,5080.49,1.9399999999999995,9856.15,1,-1.67%,12685.23,10130.50,4.25%
2021-06-16,Cycle_2,5080.49,3.95,20067.94,0,0.00%,22875.75,20639.81,7.19%
2021-06-16,Cycle_3,5080.49,5.630000000000001,28603.16,73,-4.80%,31733.76,29468.75,14.43%
2021-06-16,Cycle_4,5080.49,7.59,38560.93,107,-3.55%,39981.98,39981.98,15.18%
2021-06-17,Cycle_1,5101.89,1.9399999999999995,9897.67,2,-1.25%,12685.23,10130.50,4.25%
2021-06-17,Cycle_2,5101.89,3.95,20152.47,1,0.42%,22875.75,20639.81,7.19%
2021-06-17,Cycle_3,5101.89,5.630000000000001,28723.65,74,-4.40%,31733.76,29468.75,14.43%
2021-06-17,Cycle_4,5101.89,7.59,38723.36,108,-3.15%,39981.98,39981.98,15.18%
2021-06-18,Cycle_1,5102.47,1.9399999999999995,9898.78,3,-1.24%,12685.23,10130.50,4.25%
2021-06-18,Cycle_2,5102.47,3.95,20154.74,2,0.43%,22875.75,20639.81,7.19%
2021-06-18,Cycle_3,5102.47,5.630000000000001,28726.88,75,-4.39%,31733.76,29468.75,14.43%
2021-06-18,Cycle_4,5102.47,7.59,38727.71,109,-3.14%,39981.98,39981.98,15.18%
2021-06-21,Cycle_1,5090.39,1.9399999999999995,9875.35,4,-1.47%,12685.23,10130.50,4.25%
2021-06-21,Cycle_2,5090.39,3.95,20107.02,3,0.19%,22875.75,20639.81,7.19%
2021-06-21,Cycle_3,5090.39,5.630000000000001,28658.87,76,-4.62%,31733.76,29468.75,14.43%
2021-06-21,Cycle_4,5090.39,7.59,38636.03,110,-3.37%,39981.98,39981.98,15.18%
2021-06-22,Cycle_1,5122.16,1.9399999999999995,9936.99,5,-0.86%,12685.23,10130.50,4.25%
2021-06-22,Cycle_2,5122.16,3.95,20232.53,4,0.82%,22875.75,20639.81,7.19%
2021-06-22,Cycle_3,5122.16,5.630000000000001,28837.75,77,-4.02%,31733.76,29468.75,14.43%
2021-06-22,Cycle_4,5122.16,7.59,38877.18,111,-2.76%,39981.98,39981.98,15.18%
2021-06-23,Cycle_1,5147.39,1.9399999999999995,9985.94,6,-0.37%,12685.23,10130.50,4.25%
2021-06-23,Cycle_2,5147.39,3.95,20332.21,5,1.32%,22875.75,20639.81,7.19%
2021-06-23,Cycle_3,5147.39,5.630000000000001,28979.83,78,-3.55%,31733.76,29468.75,14.43%
2021-06-23,Cycle_4,5147.39,7.59,39068.72,112,-2.28%,39981.98,39981.98,15.18%
2021-06-24,Cycle_1,5155.97,1.9399999999999995,10002.59,7,-0.20%,12685.23,10130.50,4.25%
2021-06-24,Cycle_2,5155.97,3.95,20366.10,6,1.49%,22875.75,20639.81,7.19%
2021-06-24,Cycle_3,5155.97,5.630000000000001,29028.13,79,-3.39%,31733.76,29468.75,14.43%
2021-06-24,Cycle_4,5155.97,7.59,39133.84,113,-2.12%,39981.98,39981.98,15.18%
2021-06-25,Cycle_1,5239.97,1.9399999999999995,10165.54,8,1.42%,12685.23,10130.50,4.25%
2021-06-25,Cycle_2,5239.97,3.95,20697.88,7,3.14%,22875.75,20639.81,7.19%
2021-06-25,Cycle_3,5239.97,5.630000000000001,29501.02,80,-1.81%,31733.76,29468.75,14.43%
2021-06-25,Cycle_4,5239.97,7.59,39771.36,114,-0.53%,39981.98,39981.98,15.18%
2021-06-28,Cycle_1,5251.76,1.9399999999999995,10188.42,9,1.65%,12685.23,10130.50,4.25%
2021-06-28,Cycle_2,5251.76,3.95,20744.45,8,3.37%,22875.75,20639.81,7.19%
2021-06-28,Cycle_3,5251.76,5.630000000000001,29567.41,81,-1.59%,31733.76,29468.75,14.43%
2021-06-28,Cycle_4,5251.76,7.59,39860.86,115,-0.30%,39981.98,39981.98,15.18%
2021-06-29,Cycle_1,5190.54,1.9399999999999995,10069.66,10,0.46%,12685.23,10130.50,4.25%
2021-06-29,Cycle_2,5190.54,3.95,20502.65,9,2.17%,22875.75,20639.81,7.19%
2021-06-29,Cycle_3,5190.54,5.630000000000001,29222.77,82,-2.74%,31733.76,29468.75,14.43%
2021-06-29,Cycle_4,5190.54,7.59,39396.23,116,-1.47%,39981.98,39981.98,15.18%
2021-06-30,Cycle_1,5224.04,1.9399999999999995,10134.64,11,1.11%,12685.23,10130.50,4.25%
2021-06-30,Cycle_2,5224.04,3.95,20634.96,10,2.83%,22875.75,20639.81,7.19%
2021-06-30,Cycle_3,5224.04,5.630000000000001,29411.35,83,-2.11%,31733.76,29468.75,14.43%
2021-06-30,Cycle_4,5224.04,7.59,39650.47,117,-0.83%,39981.98,39981.98,15.18%
2021-07-01,Cycle_1,5229.66,1.9399999999999995,10145.55,12,1.22%,12685.23,10130.50,4.25%
2021-07-01,Cycle_2,5229.66,3.95,20657.17,11,2.94%,22875.75,20639.81,7.19%
2021-07-01,Cycle_3,5229.66,5.630000000000001,29443.01,84,-2.01%,31733.76,29468.75,14.43%
2021-07-01,Cycle_4,5229.66,7.59,39693.15,118,-0.72%,39981.98,39981.98,15.18%
2021-07-02,Cycle_1,5081.12,1.9399999999999995,9857.37,13,-1.65%,12685.23,10130.50,4.25%
2021-07-02,Cycle_2,5081.12,3.95,20070.41,12,0.01%,22875.75,20639.81,7.19%
2021-07-02,Cycle_3,5081.12,5.630000000000001,28606.69,85,-4.79%,31733.76,29468.75,14.43%
2021-07-02,Cycle_4,5081.12,7.59,38565.68,119,-3.54%,39981.98,39981.98,15.18%
2021-07-05,Cycle_1,5085.79,1.9399999999999995,9866.44,14,-1.56%,12685.23,10130.50,4.25%
2021-07-05,Cycle_2,5085.79,3.95,20088.88,13,0.10%,22875.75,20639.81,7.19%
2021-07-05,Cycle_3,5085.79,5.630000000000001,28633.01,86,-4.70%,31733.76,29468.75,14.43%
2021-07-05,Cycle_4,5085.79,7.59,38601.16,120,-3.45%,39981.98,39981.98,15.18%
2021-07-06,Cycle_1,5083.10,1.9399999999999995,9861.22,15,-1.62%,12685.23,10130.50,4.25%
2021-07-06,Cycle_2,5083.10,3.95,20078.26,14,0.05%,22875.75,20639.81,7.19%
2021-07-06,Cycle_3,5083.10,5.630000000000001,28617.88,87,-4.75%,31733.76,29468.75,14.43%
2021-07-06,Cycle_4,5083.10,7.59,38580.76,121,-3.50%,39981.98,39981.98,15.18%
2021-07-07,Cycle_1,5140.49,1.9399999999999995,9972.55,16,-0.50%,12685.23,10130.50,4.25%
2021-07-07,Cycle_2,5140.49,3.95,20304.94,15,1.18%,22875.75,20639.81,7.19%
2021-07-07,Cycle_3,5140.49,5.630000000000001,28940.96,88,-3.68%,31733.76,29468.75,14.43%
2021-07-07,Cycle_4,5140.49,7.59,39016.32,122,-2.42%,39981.98,39981.98,15.18%
2021-07-08,Cycle_1,5088.26,1.9399999999999995,9871.22,17,-1.52%,12685.23,10130.50,4.25%
2021-07-08,Cycle_2,5088.26,3.95,20098.61,16,0.15%,22875.75,20639.81,7.19%
2021-07-08,Cycle_3,5088.26,5.630000000000001,28646.88,89,-4.66%,31733.76,29468.75,14.43%
2021-07-08,Cycle_4,5088.26,7.59,38619.87,123,-3.41%,39981.98,39981.98,15.18%
2021-07-09,Cycle_1,5069.44,1.9399999999999995,9834.71,18,-1.88%,12685.23,10130.50,4.25%
2021-07-09,Cycle_2,5069.44,3.95,20024.27,17,-0.22%,22875.75,20639.81,7.19%
2021-07-09,Cycle_3,5069.44,5.630000000000001,28540.93,90,-5.01%,31733.76,29468.75,14.43%
2021-07-09,Cycle_4,5069.44,7.59,38477.02,124,-3.76%,39981.98,39981.98,15.18%
2021-07-12,Cycle_1,5132.71,1.9399999999999995,9957.46,19,-0.66%,12685.23,10130.50,4.25%
2021-07-12,Cycle_2,5132.71,3.95,20274.20,18,1.03%,22875.75,20639.81,7.19%
2021-07-12,Cycle_3,5132.71,5.630000000000001,28897.15,91,-3.82%,31733.76,29468.75,14.43%
2021-07-12,Cycle_4,5132.71,7.59,38957.26,125,-2.56%,39981.98,39981.98,15.18%
2021-07-13,Cycle_1,5142.10,1.9399999999999995,9975.67,20,-0.47%,12685.23,10130.50,4.25%
2021-07-13,Cycle_2,5142.10,3.95,20311.29,19,1.21%,22875.75,20639.81,7.19%
2021-07-13,Cycle_3,5142.10,5.630000000000001,28950.02,92,-3.65%,31733.76,29468.75,14.43%
2021-07-13,Cycle_4,5142.10,7.59,39028.53,126,-2.38%,39981.98,39981.98,15.18%
2021-07-14,Cycle_1,5083.08,1.9399999999999995,9861.18,21,-1.62%,12685.23,10130.50,4.25%
2021-07-14,Cycle_2,5083.08,3.95,20078.19,20,0.05%,22875.75,20639.81,7.19%
2021-07-14,Cycle_3,5083.08,5.630000000000001,28617.77,93,-4.75%,31733.76,29468.75,14.43%
2021-07-14,Cycle_4,5083.08,7.59,38580.61,127,-3.50%,39981.98,39981.98,15.18%
2021-07-15,Cycle_1,5151.46,1.9399999999999995,9993.84,22,-0.29%,12685.23,10130.50,4.25%
2021-07-15,Cycle_2,5151.46,3.95,20348.28,21,1.40%,22875.75,20639.81,7.19%
2021-07-15,Cycle_3,5151.46,5.630000000000001,29002.73,94,-3.47%,31733.76,29468.75,14.43%
2021-07-15,Cycle_4,5151.46,7.59,39099.60,128,-2.21%,39981.98,39981.98,15.18%
2021-07-16,Cycle_1,5094.77,1.9399999999999995,9883.86,23,-1.39%,12685.23,10130.50,4.25%
2021-07-16,Cycle_2,5094.77,3.95,20124.35,22,0.28%,22875.75,20639.81,7.19%
2021-07-16,Cycle_3,5094.77,5.630000000000001,28683.57,95,-4.53%,31733.76,29468.75,14.43%
2021-07-16,Cycle_4,5094.77,7.59,38669.32,129,-3.28%,39981.98,39981.98,15.18%
2021-07-19,Cycle_1,5113.49,1.9399999999999995,9920.18,24,-1.03%,12685.23,10130.50,4.25%
2021-07-19,Cycle_2,5113.49,3.95,20198.30,23,0.65%,22875.75,20639.81,7.19%
2021-07-19,Cycle_3,5113.49,5.630000000000001,28788.97,96,-4.18%,31733.76,29468.75,14.43%
2021-07-19,Cycle_4,5113.49,7.59,38811.42,130,-2.93%,39981.98,39981.98,15.18%
2021-07-20,Cycle_1,5108.99,1.9399999999999995,9911.45,25,-1.11%,12685.23,10130.50,4.25%
2021-07-20,Cycle_2,5108.99,3.95,20180.53,24,0.56%,22875.75,20639.81,7.19%
2021-07-20,Cycle_3,5108.99,5.630000000000001,28763.64,97,-4.27%,31733.76,29468.75,14.43%
2021-07-20,Cycle_4,5108.99,7.59,38777.27,131,-3.01%,39981.98,39981.98,15.18%
2021-07-21,Cycle_1,5144.04,1.9399999999999995,9979.44,26,-0.44%,12685.23,10130.50,4.25%
2021-07-21,Cycle_2,5144.04,3.95,20318.97,25,1.25%,22875.75,20639.81,7.19%
2021-07-21,Cycle_3,5144.04,5.630000000000001,28960.96,98,-3.61%,31733.76,29468.75,14.43%
2021-07-21,Cycle_4,5144.04,7.59,39043.28,132,-2.35%,39981.98,39981.98,15.18%
2021-07-22,Cycle_1,5151.75,1.9399999999999995,9994.40,27,-0.29%,12685.23,10130.50,4.25%
